48151	Fisher County	TX	32.9633220,-100.5192180 32.9633330,-100.6555180 32.5258640,-100.6642990 32.5213360,-100.1466370 32.7987020,-100.1422420 32.9589540,-100.1430740 32.9633220,-100.5192180
42075	Lebanon County	PA	40.4972690,-76.4412080 40.5551640,-76.5353390 40.4754490,-76.6796420 40.1962510,-76.5702740 40.2413520,-76.4251250 40.2566800,-76.3134230 40.3158230,-76.1514210 40.4972690,-76.4412080
48377	Presidio County	TX	30.4125290,-103.8008120 30.4120790,-103.9014510 30.4832520,-104.2707600 30.6292950,-104.9808880 30.5665190,-104.8988880 30.4932350,-104.8684920 30.3875060,-104.8569110 30.2955250,-104.7609020 30.2629680,-104.7510760 30.2391090,-104.7094650 30.1840100,-104.6909790 30.1319560,-104.6975250 30.0971450,-104.6865540 30.0486070,-104.7070310 29.9031930,-104.6776580 29.8706650,-104.6341930 29.8317990,-104.6209560 29.8042680,-104.5888820 29.7411270,-104.5527730 29.6823220,-104.5442890 29.6460420,-104.5123520 29.6207520,-104.4694820 29.5973190,-104.4592900 29.5690840,-104.3979340 29.5431060,-104.3823930 29.5215030,-104.3377150 29.5165210,-104.2666470 29.4765240,-104.2100680 29.3947160,-104.1661150 29.3748890,-104.1085740 29.3288020,-104.0529250 29.2972910,-103.9745030 29.2828290,-103.8540570 29.2623860,-103.7924270 29.6443350,-103.7960820 29.9696580,-103.7989200 30.2738290,-103.7976150 30.4125290,-103.8008120
55055	Jefferson County	WI	43.1999780,-89.0094220 42.8470920,-89.0119400 42.8444900,-88.5412750 43.1978450,-88.5401150 43.1999780,-89.0094220
05099	Nevada County	AR	33.9515800,-93.3672100 33.9591370,-93.4559480 33.8244930,-93.4606250 33.8248180,-93.4711380 33.4471400,-93.4844210 33.4406700,-93.2224350 33.4552380,-93.2215650 33.4549260,-93.1181180 33.7775120,-93.1050490 33.8175660,-93.1476290 33.8013340,-93.1788860 33.8299790,-93.2229920 33.8523560,-93.2974470 33.8946270,-93.2987140 33.9515800,-93.3672100
53051	Pend Oreille County	WA	49.0009420,-117.4335400 48.9213370,-117.4325490 48.9204560,-117.4990540 48.8372000,-117.4988400 48.8362200,-117.5618360 48.7446900,-117.5626070 48.7437930,-117.6309810 48.6550870,-117.6321950 48.6551210,-117.5011830 48.1344180,-117.5009080 48.1344150,-117.4372860 48.0472300,-117.4353260 48.0458760,-117.0426330 48.5904160,-117.0390700 49.0002210,-117.0294190 49.0009420,-117.4335400
46027	Clay County	SD	43.0839420,-97.1591110 42.7999110,-97.1584700 42.7739260,-97.1347200 42.7614670,-97.0688250 42.7625240,-96.9953380 42.7186810,-96.9501570 42.7330210,-96.9207990 42.7226980,-96.8594060 42.6954800,-96.8065640 43.0830420,-96.8039020 43.0839420,-97.1591110
37177	Tyrrell County	NC	35.6977040,-76.4058840 35.6907580,-76.2690660 35.6089940,-76.2974090 35.5981860,-76.2141570 35.7030560,-76.1426240 35.6822200,-76.1164700 35.6720240,-76.0416260 35.7176210,-76.0608060 35.8619500,-76.0584340 35.9248960,-76.0125200 35.9062390,-76.0657960 35.9595180,-76.0567700 35.9464110,-76.0176470 35.9910390,-76.0625310 35.9957120,-76.1499250 35.9723550,-76.2717210 35.9425430,-76.3499450 35.9108240,-76.3815920 35.8631740,-76.3526230 35.7853510,-76.4062880 35.6977040,-76.4058840
48265	Kerr County	TX	30.2881450,-99.7575760 30.0772000,-99.7576680 30.0774940,-99.6922450 29.9079460,-99.6907580 29.9049570,-99.2838670 29.8945580,-99.1765670 29.7841890,-98.9252780 30.1389850,-98.9217000 30.1397840,-99.3034210 30.2889480,-99.3032230 30.2881450,-99.7575760
37065	Edgecombe County	NC	36.0024450,-77.4053040 36.0260160,-77.4460450 36.0376130,-77.5224760 36.0991210,-77.5563510 36.1114230,-77.6265870 36.1524050,-77.6800080 36.0094410,-77.7737050 35.8684080,-77.8277970 35.8269920,-77.7484050 35.7338520,-77.7194210 35.6729430,-77.6679990 35.7730520,-77.5021740 35.8010180,-77.4723280 35.8050190,-77.4262310 35.8328250,-77.3900990 35.8192520,-77.3508380 35.9057580,-77.3427050 36.0024450,-77.4053040
48153	Floyd County	TX	34.3127170,-101.4717480 34.3124200,-101.5640950 33.8296550,-101.5643770 33.8341750,-101.0425260 34.3119010,-101.0422670 34.3127170,-101.4717480
42077	Lehigh County	PA	40.7350880,-75.7546160 40.6760830,-75.8900300 40.5022740,-75.6206440 40.4194220,-75.4833070 40.4872060,-75.4112630 40.5371930,-75.3353810 40.5810010,-75.4048770 40.6297530,-75.3901140 40.6699260,-75.4331670 40.6534270,-75.4790950 40.7354090,-75.5283280 40.7377590,-75.5931850 40.7861140,-75.6107030 40.7726860,-75.6857150 40.7350880,-75.7546160
48379	Rains County	TX	32.9627300,-95.6636510 32.9796790,-95.6660080 32.9820180,-95.9401320 32.8907930,-95.9759830 32.8178140,-95.9228740 32.7768060,-95.8600160 32.7744870,-95.7722400 32.7117880,-95.6566390 32.7162860,-95.6312940 32.9627300,-95.6636510
55057	Juneau County	WI	44.2497100,-90.3123090 43.6406970,-90.3126680 43.6410680,-89.7865680 43.7288060,-89.8420180 43.7765620,-89.8612590 43.8723300,-89.9632950 43.9205740,-89.9718700 43.9311330,-89.9484480 43.9984510,-89.9768600 44.0747950,-90.0263980 44.1172290,-90.0114440 44.1287380,-89.9796830 44.1629560,-89.9684600 44.1521450,-89.9307940 44.1841470,-89.8978580 44.2182660,-89.9184650 44.2493170,-89.8982390 44.2497100,-90.3123090
53053	Pierce County	WA	47.4029350,-122.5503770 47.4031720,-122.6259920 47.3719640,-122.6223070 47.3422550,-122.6701430 47.2887080,-122.6843950 47.2169420,-122.6005940 47.2355160,-122.5878450 47.2792240,-122.6446760 47.2557370,-122.5878220 47.2774390,-122.5504460 47.3286130,-122.5707700 47.3741910,-122.5354310 47.4029350,-122.5503770 	47.4030570,-122.6333540 47.4031330,-122.8006440 47.3647770,-122.7845840 47.2897030,-122.7933120 47.2449680,-122.8297960 47.1665310,-122.7663270 47.2098850,-122.7564850 47.2233050,-122.7222520 47.2658390,-122.7350460 47.2722050,-122.7673190 47.3395350,-122.7255330 47.3814770,-122.6313100 47.4030570,-122.6333540 	47.3197590,-122.4160460 47.2667850,-122.3952100 47.2662320,-122.4352490 47.3198740,-122.5404130 47.2837260,-122.5292660 47.1900790,-122.5843960 47.0857430,-122.7056050 47.0314710,-122.6818240 46.9982990,-122.6301730 46.9802670,-122.6382290 46.9780120,-122.5756680 46.9391560,-122.5644760 46.9138830,-122.5039060 46.8677410,-122.4892270 46.8441310,-122.4062500 46.8284870,-122.3076400 46.7908130,-122.3112340 46.7666170,-122.2668380 46.7414360,-122.0336840 46.7439000,-121.9761120 46.7288740,-121.8307500 46.7860180,-121.7543640 46.7852330,-121.4528050 46.8291630,-121.4693600 46.8746720,-121.5211260 46.9362450,-121.4463580 46.9641800,-121.4560700 46.9957240,-121.4079900 47.0551680,-121.3748780 47.0930860,-121.4046860 47.0895460,-121.4525760 47.1248630,-121.5236970 47.1184770,-121.5782170 47.1529460,-121.6321030 47.1512830,-121.7193830 47.1740530,-121.7911380 47.1446380,-121.8412090 47.1545600,-121.9500500 47.1763690,-122.0152050 47.1718290,-122.0517650 47.1970480,-122.0963900 47.2575950,-122.1445920 47.2580030,-122.3308640 47.3197590,-122.4160460 	47.2698860,-122.8240050 47.2729530,-122.8327940 47.2559240,-122.8341900 47.2698860,-122.8240050 	47.2237090,-122.6682130 47.2323490,-122.7025380 47.2030750,-122.7229000 47.1974070,-122.6459960 47.2237090,-122.6682130 	47.1423530,-122.7275010 47.1286470,-122.6943890 47.1808090,-122.6787950 47.1886370,-122.7063980 47.1423530,-122.7275010 	47.1566510,-122.6373210 47.1474420,-122.6383590 47.1604770,-122.6274490 47.1566510,-122.6373210
46029	Codington County	SD	45.1538010,-97.2259900 45.1536870,-97.4951400 44.8046680,-97.4913790 44.8043020,-96.8857190 45.1532970,-96.8850330 45.1538010,-97.2259900
48041	Brazos County	TX	30.9744990,-96.2428210 30.9306340,-96.3254010 30.8993970,-96.3625410 30.7434520,-96.4610370 30.6974560,-96.5688780 30.6385150,-96.6005940 30.6289500,-96.5138240 30.5767120,-96.4395680 30.5459190,-96.4212650 30.5430970,-96.3629840 30.5132580,-96.3600690 30.4522360,-96.3277660 30.4144060,-96.2780380 30.3949470,-96.3117830 30.3609700,-96.2815250 30.3965360,-96.1839750 30.3754500,-96.1568760 30.4286650,-96.0822680 30.4472200,-96.1280520 30.4992980,-96.1383290 30.5349670,-96.1637190 30.6017460,-96.1892780 30.6683220,-96.1696930 30.7129360,-96.1766430 30.7688120,-96.1655040 30.7955400,-96.1844860 30.8524300,-96.1764980 30.9108910,-96.2142870 30.9338630,-96.2041470 30.9744990,-96.2428210
37179	Union County	NC	35.2107660,-80.5484700 35.0374980,-80.7645420 35.0015720,-80.8404920 34.9349440,-80.7827910 34.8175050,-80.7959520 34.8136480,-80.3200230 35.1994550,-80.2788700 35.1678920,-80.3664930 35.1670490,-80.4750370 35.2107660,-80.5484700
48267	Kimble County	TX	30.7113340,-100.1167910 30.2897220,-100.1183090 30.2870350,-100.0347290 30.2889480,-99.3032230 30.5002560,-99.3019560 30.5003740,-99.4907460 30.7106630,-99.4873050 30.7113340,-100.1167910
37067	Forsyth County	NC	36.2620510,-80.4573820 36.2231180,-80.4366150 36.1378210,-80.4423900 36.0962330,-80.5190050 36.0437090,-80.4958880 36.0597150,-80.4635620 36.0185850,-80.4234920 35.9895400,-80.4261780 35.9733050,-80.3982320 35.9966050,-80.3460460 35.9969140,-80.2135620 36.0268550,-80.2136460 36.0251540,-80.1379850 36.0102540,-80.0429840 36.2542990,-80.0368500 36.2608260,-80.2605210 36.2620510,-80.4573820
48155	Foard County	TX	34.2252350,-99.9987180 34.2429580,-100.0137180 34.2293130,-100.0492780 33.8375020,-100.0523530 33.8351290,-99.8395000 33.8151250,-99.8378830 33.8209040,-99.7604830 33.7984890,-99.7030790 33.8221320,-99.7029880 33.7854420,-99.5992580 33.7952580,-99.5478210 33.7654840,-99.4944080 33.7335820,-99.4786070 34.0813600,-99.4773940 34.0639990,-99.5662230 34.0960620,-99.6381530 34.0884510,-99.6775740 34.0927890,-99.7846070 34.2252350,-99.9987180
42079	Luzerne County	PA	41.4281810,-75.8348390 41.3849910,-76.0140150 41.3778380,-76.2828830 41.3109170,-76.3097230 41.2066270,-76.3188100 41.1336210,-76.2761080 41.1390610,-76.2290420 41.0505980,-76.2312390 40.9505620,-76.2093050 40.9023280,-76.0289920 41.0106700,-75.7350310 41.0542370,-75.7686840 41.0945700,-75.7646480 41.1307790,-75.6923830 41.1253930,-75.6333540 41.1625440,-75.5981980 41.1790660,-75.6417080 41.2585830,-75.6481700 41.2662700,-75.6779100 41.3412900,-75.6869890 41.3530040,-75.7460480 41.3999980,-75.8318330 41.4281810,-75.8348390
55059	Kenosha County	WI	42.6134070,-88.3027340 42.4979130,-88.3016200 42.4961740,-87.8028560 42.6216850,-87.8178020 42.6710170,-87.8010180 42.6718410,-88.1869960 42.6136470,-88.1862340 42.6134070,-88.3027340
53055	San Juan County	WA	48.7874530,-122.9665830 48.7821730,-122.9513400 48.7874570,-122.9399190 48.7874530,-122.9665830 	48.7670250,-122.9186400 48.7638780,-122.8864060 48.7714270,-122.9044570 48.7670250,-122.9186400 	48.7539790,-122.8976520 48.7619550,-122.9177700 48.7514150,-122.9125900 48.7539790,-122.8976520 	48.7488750,-122.8441770 48.7421490,-122.8316350 48.7468830,-122.8249740 48.7488750,-122.8441770 	48.7135120,-123.0436400 48.6795160,-123.0327450 48.7238580,-123.0078510 48.7135120,-123.0436400 	48.6903760,-122.9143980 48.6021800,-122.8299710 48.6022610,-122.7972560 48.6327510,-122.7969820 48.6604800,-122.7392960 48.7161410,-122.8941960 48.7088780,-122.9403530 48.6305890,-123.0301360 48.6010360,-122.9778440 48.6429480,-122.9849240 48.6042590,-122.9520650 48.5906220,-122.9126970 48.6011730,-122.8626560 48.6494370,-122.9039990 48.6903760,-122.9143980 	48.7066570,-122.7695850 48.6951790,-122.7650830 48.7058030,-122.7654570 48.7066570,-122.7695850 	48.6859890,-123.2056960 48.6891290,-123.2344970 48.6615410,-123.1794200 48.6859890,-123.2056960 	48.6686400,-123.1462710 48.6683810,-123.1599120 48.6596260,-123.1343080 48.6686400,-123.1462710 	48.6457060,-123.1371460 48.6498220,-123.1639180 48.6362570,-123.1238020 48.6457060,-123.1371460 	48.5952530,-123.1425780 48.5896870,-123.1682510 48.5334360,-123.1631930 48.4980510,-123.1297450 48.4587060,-123.0349580 48.4609570,-122.9867480 48.4944880,-123.0220720 48.5625190,-123.0138320 48.6242140,-123.1499020 48.5952530,-123.1425780 	48.5924610,-123.1922230 48.6228030,-123.1757580 48.5959820,-123.2012250 48.5924610,-123.1922230 	48.6172790,-123.0507510 48.6119880,-123.0369030 48.6193350,-123.0392380 48.6172790,-123.0507510 	48.5522580,-122.9412310 48.5824780,-122.9028550 48.5932850,-122.9720920 48.5822330,-122.9962010 48.5522580,-122.9412310 	48.5647660,-122.7741170 48.5814320,-122.8278580 48.5324210,-122.8036190 48.5647660,-122.7741170 	48.5215990,-122.9250950 48.4585420,-122.9404070 48.4462590,-122.8760220 48.4184300,-122.8838350 48.4223670,-122.8146440 48.4475330,-122.7999110 48.4484710,-122.8543470 48.5030780,-122.8740310 48.5426940,-122.8523330 48.5512730,-122.9180370 48.5215990,-122.9250950 	48.5242500,-122.8230670 48.4960140,-122.7995990 48.5253140,-122.7863460 48.5242500,-122.8230670
48043	Brewster County	TX	30.6636890,-103.4426270 30.4125290,-103.8008120 30.2738290,-103.7976150 29.9696580,-103.7989200 29.6443350,-103.7960820 29.2623860,-103.7924270 29.1824780,-103.7183150 29.1577490,-103.6493380 29.1585870,-103.5553890 29.1393220,-103.5269010 29.0445960,-103.4321900 29.0178930,-103.3320620 28.9963380,-103.2863920 28.9841750,-103.1869280 28.9709360,-103.1530840 28.9853400,-103.1156010 29.0625400,-103.0970990 29.0925560,-103.0747380 29.0962370,-103.0420070 29.1566660,-102.9982760 29.1777970,-102.9974670 29.1928180,-102.9180980 29.2177680,-102.9116590 29.2221490,-102.8679350 29.2605380,-102.9079280 29.2894440,-102.8906330 29.3506340,-102.8838650 29.3699740,-102.8463360 29.4084340,-102.8136220 29.4419190,-102.8309860 29.4843560,-102.8036120 29.5227570,-102.8080520 29.5432220,-102.7788540 29.5972000,-102.7654420 29.5959640,-102.7417910 29.6358510,-102.7415310 29.6746230,-102.6939620 29.7439160,-102.6715160 29.7353730,-102.6270900 29.7563900,-102.5720290 29.7460400,-102.5443800 29.7828960,-102.5160600 29.7751410,-102.4337920 29.7610440,-102.3876420 29.8440150,-102.3642500 29.8779700,-102.3189010 30.2735390,-102.8797000 30.3163930,-102.9378430 30.6636890,-103.4426270
48269	King County	TX	33.8375020,-100.0523530 33.8349760,-100.5206150 33.3965570,-100.5193630 33.3950040,-99.9987260 33.8379710,-99.9998320 33.8375020,-100.0523530
37069	Franklin County	NC	36.2019620,-78.0126880 36.2097090,-78.0985950 36.2465360,-78.1324770 36.2672580,-78.3054660 36.2355420,-78.3404080 36.2351910,-78.3809130 36.1702730,-78.4113770 36.1654700,-78.4604870 36.1786650,-78.4989930 36.0807880,-78.5447620 36.0218280,-78.5464630 35.9795270,-78.4307170 35.9386940,-78.3969040 35.9317970,-78.3567050 35.8976170,-78.3137210 35.8219030,-78.2552570 36.0031550,-78.1487050 36.2019620,-78.0126880
48157	Fort Bend County	TX	29.7893450,-95.8263020 29.7291870,-95.9697420 29.7184930,-96.0154720 29.6827740,-96.0166630 29.6836170,-96.0523610 29.6457370,-96.0194930 29.5996360,-96.0253830 29.6020490,-96.0919340 29.5871600,-96.0606230 29.5553630,-96.0437620 29.5112530,-96.0542600 29.4987750,-96.0265350 29.4756680,-96.0596160 29.4082680,-95.9732440 29.3565410,-95.9396210 29.3325370,-95.9481200 29.3183990,-95.9017180 29.2702850,-95.8795010 29.2612990,-95.8485720 29.3075980,-95.7972180 29.2954650,-95.7841570 29.3240590,-95.7520140 29.2966020,-95.6656270 29.2948150,-95.6254270 29.3283900,-95.5882490 29.4381520,-95.5496670 29.4393830,-95.4617770 29.5827960,-95.4224930 29.6638240,-95.6077270 29.7893450,-95.8263020
53057	Skagit County	WA	48.6587410,-120.7474370 48.6597560,-120.9063570 48.6394270,-120.9075850 48.6436390,-121.4627000 48.6439550,-121.9605260 48.6434900,-122.4870220 48.6004750,-122.4250340 48.5568620,-122.4727710 48.5642850,-122.5029750 48.5189020,-122.4797740 48.4590030,-122.4718170 48.4601210,-122.5228650 48.5016440,-122.5561520 48.5229030,-122.6167370 48.4951550,-122.6797940 48.4549520,-122.6525880 48.4430500,-122.6759950 48.4092290,-122.6544650 48.4431610,-122.5461350 48.4208490,-122.5569760 48.3750500,-122.5330960 48.3669010,-122.4900590 48.3215790,-122.3983990 48.2974210,-122.3767240 48.2986110,-121.9690020 48.2950970,-121.2499540 48.2955630,-121.0014880 48.3162570,-121.0670240 48.3629610,-121.0389180 48.3970030,-121.0636520 48.4437030,-121.0395890 48.4583850,-121.0614700 48.4935840,-121.0304870 48.5021780,-120.9475480 48.5270960,-120.9504390 48.5244600,-120.9061810 48.5504610,-120.8525540 48.5187000,-120.8142700 48.5077250,-120.7645490 48.5318450,-120.6965710 48.5743370,-120.6823960 48.5950660,-120.7158510 48.5797770,-120.7471310 48.6244810,-120.7895660 48.6587410,-120.7474370 	48.6296310,-122.6741260 48.6227950,-122.6977540 48.6085400,-122.6638720 48.6296310,-122.6741260 	48.6058540,-122.7176280 48.5741160,-122.7383420 48.5402870,-122.7167360 48.5696490,-122.6700590 48.6058540,-122.7176280 	48.5608900,-122.6084520 48.5865710,-122.6508640 48.5289000,-122.6475750 48.5380480,-122.5920410 48.5608900,-122.6084520 	48.4837720,-122.6991420 48.4775850,-122.7111820 48.4770430,-122.6866610 48.4837720,-122.6991420 	48.4635470,-122.6936870 48.4683760,-122.7095030 48.4579580,-122.6968990 48.4635470,-122.6936870
48045	Briscoe County	TX	34.7484050,-101.4722290 34.3127170,-101.4717480 34.3131680,-100.9471590 34.7465900,-100.9429630 34.7484050,-101.4722290
48159	Franklin County	TX	33.3774490,-95.3089750 32.9647060,-95.3104780 32.9644200,-95.1725390 33.0350340,-95.1287690 33.3875240,-95.1245350 33.3677600,-95.2396700 33.3774490,-95.3089750
53059	Skamania County	WA	46.3836250,-122.2401350 45.8670310,-122.2442860 45.8665240,-122.2481920 45.5610010,-122.2460480 45.5938380,-122.1434020 45.6028630,-122.0765690 45.6291620,-122.0159680 45.6552090,-121.9090500 45.6784360,-121.8991090 45.7090640,-121.8091200 45.6958050,-121.7104110 45.7261470,-121.5250850 45.7727170,-121.5362400 45.7852400,-121.5135880 45.7863390,-121.6069560 46.0434840,-121.6112520 46.0428350,-121.5188370 46.3886150,-121.5195620 46.3859140,-122.2401960 46.3836250,-122.2401350
16031	Cassia County	ID	42.6673160,-113.4733890 42.6498640,-113.5708850 42.5435640,-113.6445080 42.5211300,-113.6895830 42.5209500,-113.7350010 42.5506820,-113.7682800 42.5351100,-113.8306810 42.5490340,-113.8890530 42.5315670,-113.9458310 42.5183830,-114.0641400 42.4175220,-114.0697480 42.4185220,-114.2865450 42.3317260,-114.2806090 41.9946860,-114.2816620 41.9904100,-113.8321910 41.9984630,-113.0027620 42.4145970,-113.0018690 42.5891690,-113.0068130 42.5896380,-113.1762160 42.6282810,-113.1767200 42.6163290,-113.2560730 42.6290860,-113.3075710 42.6773260,-113.3647310 42.6673160,-113.4733890
48047	Brooks County	TX	27.2643890,-98.2338640 27.2668340,-98.5350110 27.2349450,-98.4929810 27.1418720,-98.4921950 27.1414620,-98.4661250 27.0545040,-98.4660110 27.0543880,-98.4168850 26.7834320,-98.4233400 26.7833120,-97.9864200 27.2599050,-97.9844280 27.2643890,-98.2338640
16033	Clark County	ID	44.5491100,-111.6166610 44.5586550,-111.7012480 44.5111350,-111.8223340 44.5661850,-111.8693540 44.5569610,-111.9482570 44.5391010,-111.9758530 44.5443270,-112.0359040 44.5253910,-112.1144410 44.5448720,-112.2239230 44.5629040,-112.2323000 44.5691220,-112.2862320 44.5392340,-112.3173830 44.5329970,-112.3557820 44.4492760,-112.3834230 44.4788970,-112.4668880 44.4649280,-112.5012510 44.4856030,-112.5422670 44.4880980,-112.6650700 44.5055770,-112.7149280 44.4829940,-112.7827070 44.4230160,-112.8377610 44.4062730,-112.8099980 44.2298660,-112.8124620 44.2333720,-112.9903720 43.9731980,-112.9935910 43.9717330,-112.6936570 44.0587430,-112.6919860 44.0572280,-112.0327450 44.1442990,-112.0334090 44.1447180,-111.9116820 44.1911930,-111.9105530 44.1910250,-111.8557050 44.3162880,-111.8495410 44.3169170,-111.7901000 44.4003490,-111.7886810 44.4007720,-111.6133800 44.5491100,-111.6166610
27121	Pope County	MN	45.7599870,-95.7594450 45.5852930,-95.7574390 45.5849880,-95.7483140 45.4122160,-95.7450940 45.4127880,-95.1322170 45.5855980,-95.1318890 45.5864330,-95.1384200 45.7602230,-95.1387790 45.7599870,-95.7594450
48049	Brown County	TX	32.0838430,-99.1978840 31.4676460,-99.2050630 31.4551640,-99.1831890 31.4671310,-99.1358410 31.4518030,-99.1022030 31.4896090,-99.0379100 31.4702640,-99.0177460 31.4850520,-98.9869690 31.6139220,-98.7767560 31.6867940,-98.7648850 31.7003190,-98.6710210 31.9677070,-98.8453450 32.0811200,-98.9253690 32.0838430,-99.1978840
16035	Clearwater County	ID	46.9326060,-116.3282010 46.6293370,-116.3263930 46.6289100,-116.4566500 46.4881820,-116.4537960 46.5006220,-116.3696290 46.4705510,-116.3708110 46.4400600,-116.3205030 46.4113580,-116.3071900 46.4118730,-116.1958240 46.3763890,-116.1745000 46.3594670,-116.1339040 46.3581120,-116.0535280 46.2962270,-115.9737930 46.2928620,-115.9020080 46.2676700,-115.8094180 46.2846490,-115.7577970 46.3687480,-115.7297590 46.4401250,-115.6374740 46.4732060,-115.6274870 46.5736430,-115.0049510 46.6374780,-114.5987780 46.6658940,-114.6413800 46.7134250,-114.6293950 46.7391400,-114.6940690 46.6995540,-114.7532500 46.7093090,-114.7844090 46.7602620,-114.7679060 46.8098300,-114.8629070 46.8282740,-114.9225160 46.8594510,-114.9432370 46.9151950,-114.9232560 46.9332430,-114.9594730 46.9307140,-115.6001590 46.9326060,-116.3282010
27123	Ramsey County	MN	45.0373230,-93.2271880 45.0372770,-93.2058870 44.9172170,-93.2057650 44.9002110,-93.1555940 44.9225010,-93.1271290 44.9204440,-93.0523830 44.8923720,-92.9875180 45.1247330,-92.9838030 45.1254460,-93.2261890 45.0373230,-93.2271880
27011	Big Stone County	MN	45.5858500,-96.8362960 45.5286060,-96.7733690 45.4592900,-96.7316590 45.4115100,-96.6741710 45.4093930,-96.6087490 45.3698010,-96.5058670 45.3021580,-96.4519350 45.2692680,-96.4535600 45.2569240,-96.4091190 45.2453040,-96.2887730 45.2245290,-96.2769010 45.1799890,-96.1048660 45.2409670,-96.1175990 45.4132580,-96.1185000 45.4135700,-96.2412490 45.5863880,-96.2424850 45.5858500,-96.8362960
18161	Union County	IN	39.7266810,-84.8146440 39.7289890,-85.0347060 39.5272600,-85.0364150 39.5217630,-84.8154300 39.7266810,-84.8146440
16037	Custer County	ID	44.3398670,-115.2931140 44.3157880,-115.2720870 44.2976460,-115.1796040 44.2458080,-115.1548460 44.2061000,-115.1659390 44.1620520,-115.0297780 44.1406940,-115.0149540 44.1232490,-115.0473100 44.0938340,-114.9961400 44.0467000,-115.0479580 44.0144620,-115.0216290 44.0109710,-114.9809190 43.9399450,-114.9708790 43.9934310,-114.8721850 43.9930920,-114.8125990 43.9278180,-114.8122410 43.9279060,-114.6806030 43.8774450,-114.5871890 43.8505780,-114.5776370 43.8492320,-114.5218200 43.8943210,-114.5148540 43.8911060,-114.4114070 43.8764840,-114.3536760 43.8804820,-114.2813340 43.8367580,-114.2795720 43.8157620,-114.2536470 43.7749940,-114.1486130 43.7398490,-114.1190340 43.7382930,-114.0576100 43.7846260,-114.0249940 43.7262000,-113.9867860 43.6484340,-113.9013600 43.6450690,-113.8634410 43.5692180,-113.8066640 43.6285510,-113.7523190 43.6935010,-113.5839000 43.7387920,-113.4882970 43.7649690,-113.4581380 43.8067590,-113.4448170 43.8038860,-113.3726040 43.8477970,-113.3947070 43.8747140,-113.4564590 43.9775200,-113.4383620 44.0574150,-113.4593810 44.0575220,-113.4161150 44.2334370,-113.4164960 44.2343940,-113.3156890 44.3487550,-113.3609850 44.3847010,-113.4070510 44.4548300,-113.4526370 44.4219060,-113.4991990 44.4522090,-113.6613080 44.4692270,-113.6847760 44.4807780,-113.7909160 44.5271260,-113.8480910 44.5689660,-113.9214100 44.6272050,-113.9985500 44.7558100,-114.0843580 44.7299920,-114.1347500 44.7528500,-114.2187270 44.8043560,-114.1947170 44.8595770,-114.1957630 44.8714940,-114.2175980 44.8219030,-114.3053130 44.7508200,-114.3916400 44.7220880,-114.4058230 44.7111090,-114.3750080 44.6545720,-114.4072040 44.5880090,-114.4874420 44.6044240,-114.5188670 44.5765840,-114.5682300 44.5961760,-114.6003110 44.6381340,-114.6080700 44.6618040,-114.6594620 44.6548460,-114.7345430 44.6885800,-114.7494350 44.7445490,-114.8177640 44.7957000,-114.7974240 44.8102680,-114.8122790 44.7199550,-114.9589920 44.7156640,-115.0097120 44.7457500,-115.0163730 44.7687260,-115.0885540 44.7296640,-115.1486210 44.7146490,-115.1401210 44.6492730,-115.1690290 44.6249310,-115.2002180 44.6098860,-115.2815250 44.5805780,-115.3017040 44.5195960,-115.2792050 44.5220600,-115.2465590 44.4761280,-115.2236480 44.3848230,-115.2444150 44.3398670,-115.2931140
27125	Red Lake County	MN	47.9644780,-96.4838490 47.8488160,-96.4845960 47.8478930,-96.3531490 47.7622380,-96.3527530 47.7602960,-95.8405910 47.8477900,-95.8403780 47.8489720,-95.7117310 47.9659310,-95.7143630 47.9644780,-96.4838490
27013	Blue Earth County	MN	44.2410890,-94.0118480 44.1786920,-94.0011750 44.1566540,-94.0437010 44.1854670,-94.1236110 44.2055020,-94.2175220 44.2643010,-94.3693920 43.8501360,-94.3704610 43.8499950,-93.7678830 44.2422560,-93.7694320 44.2410890,-94.0118480
18163	Vanderburgh County	IN	38.1654590,-87.4675900 38.1685030,-87.6889110 38.1258090,-87.6969990 37.8972850,-87.7002720 37.8933680,-87.6678700 37.8338090,-87.6783680 37.8254390,-87.6379010 37.8405270,-87.6045300 37.8901670,-87.5934450 37.9235420,-87.6279070 37.9702340,-87.6013490 37.9069670,-87.5122070 37.9394040,-87.4511950 38.0373190,-87.4501270 38.0371400,-87.4729160 38.1654590,-87.4675900
48461	Upton County	TX	31.6526740,-102.3171310 31.3448810,-102.3123020 31.0862030,-102.3006740 31.0797880,-101.7747880 31.6521260,-101.7769850 31.6526740,-102.3171310
